,principal component 1,principal component 2,class
1131,-2.9527712346006294,0.6643365924677752,spoiled
1132,-2.969344218448039,0.7294868663597736,spoiled
1133,-2.9470230942021405,0.7174361666275029,spoiled
1134,-2.9221096457499507,0.6839424278767401,spoiled
1135,-2.925278740455601,0.6446975589635302,spoiled
1136,-2.8954168806110085,0.6832166932937914,spoiled
1137,-2.965995723901431,0.6842364235652619,spoiled
1138,-2.9211501393878003,0.6992841875648763,spoiled
1139,-2.871197970879712,0.7278841626752873,spoiled
1140,-2.889004171896112,0.8491382970139165,spoiled
1141,-2.94879980955623,0.7050078790491879,spoiled
1142,-3.0100069684332396,0.6842000732097788,spoiled
1143,-2.9491303750405193,0.7635347989853194,spoiled
1144,-2.9986791236951533,0.7313005231945254,spoiled
1145,-2.959896689030239,0.7123349062597012,spoiled
1146,-2.9593105214986464,0.7115232733141127,spoiled
1147,-2.939332508058431,0.7033664898775424,spoiled
1148,-2.945591592625939,0.7167609395740511,spoiled
1149,-2.9762195000353513,0.7258178579120063,spoiled
1150,-2.92876918790794,0.644208591114376,spoiled
1151,-2.9817489009180975,0.6753829376817923,spoiled
1152,-2.956890969553618,0.6604074506088763,spoiled
1153,-2.9317413382116095,0.6473474712855661,spoiled
1154,-2.953126540745525,0.6564303000946745,spoiled
1155,-2.978021795939902,0.7286526311547994,spoiled
1156,-2.92549032336078,0.7555762977991348,spoiled
1157,-2.9672586082413535,0.7215141127310464,spoiled
1158,-2.93674038766741,0.7573187873449998,spoiled
1159,-2.9818571730106043,0.6160722618572635,spoiled
1160,-2.960004588347588,0.7148625935008394,spoiled
1161,-2.923816523392948,0.7528608466397626,spoiled
1162,-2.9822899581116413,0.6719262360286182,spoiled
1163,-2.983606480299218,0.5610678157427665,spoiled
1164,-2.969916129212263,0.7160145390558025,spoiled
1165,-2.963109482383198,0.7144426705796768,spoiled
1166,-2.9311366028798895,0.6949719400368956,spoiled
1167,-2.9284240085969935,0.7485035461424079,spoiled
1168,-2.960775368216869,0.7142892924587226,spoiled
1169,-2.978483843809432,0.7220424581927484,spoiled
1170,-2.9939831372278567,0.6784031507268761,spoiled
1171,-2.9575102085505174,0.7672849657271068,spoiled
1172,-2.9121279531862605,0.7381282744563975,spoiled
1173,-2.9668713927693577,0.716182765956863,spoiled
1174,-2.932979324948452,0.7464983335106988,spoiled
1175,-2.9940886530249116,0.7177102244039965,spoiled
1176,-2.9469028010255593,0.7440133337308795,spoiled
1177,-3.0350496602664894,0.741173069166663,spoiled
1178,-2.9675489849072,0.7597618642591758,spoiled
1179,-3.0355099692705805,0.6876391124690187,spoiled
1180,-2.965689865559603,0.7573018298104566,spoiled
1181,-2.993208149411166,0.7206972288377131,spoiled
1182,-2.998768036194081,0.6698376229749329,spoiled
1183,-3.0592521869718476,0.754228729179815,spoiled
1184,-3.0005191629224175,0.6645681555398567,spoiled
1185,-3.0161832988912893,0.7295457006278057,spoiled
1186,-2.9804098969353916,0.7622889823656813,spoiled
1187,-2.98871956247869,0.662097030805015,spoiled
1188,-3.009002072392294,0.7841848302483656,spoiled
1189,-3.009465216005535,0.7279558483872208,spoiled
1190,-3.040695993597737,0.6360845913709984,spoiled
1191,-2.9886005420092525,0.661069502499949,spoiled
1192,-2.95157132421443,0.7531640305175784,spoiled
1193,-3.023144679929486,0.7401755160280403,spoiled
1194,-2.921045287397207,0.847457676572637,spoiled
1195,-2.9296139359404596,0.8519489127423037,spoiled
1196,-3.001010592203817,0.7263649458212611,spoiled
1197,-2.936273364686788,0.8562401554181305,spoiled
1198,-2.968801396384393,0.7611143379328126,spoiled
1199,-2.9562383673379284,0.7007543761593328,spoiled
1200,-2.954578720372809,0.8643414184002469,spoiled
1201,-2.931230402474734,0.8517901736826081,spoiled
1202,-2.9722908400535872,0.7032395774210781,spoiled
1203,-2.977106051741005,0.7082532224793255,spoiled
1204,-2.9765646990094647,0.8740961889341201,spoiled
1205,-2.960340370631962,0.754105842002978,spoiled
1206,-3.001492533761839,0.8799247895389903,spoiled
1207,-3.011691796262038,0.7183581899427628,spoiled
1208,-3.004059747255173,0.8825665754284208,spoiled
1209,-3.0242343183678715,0.7287177330150366,spoiled
1210,-2.960824217477608,0.861494672438078,spoiled
1211,-3.0063690726475603,0.7201164641544637,spoiled
1212,-3.0146378405823278,0.7825211122118583,spoiled
1213,-2.98654893497888,0.7104251990478792,spoiled
1214,-3.001776469244398,0.7743068737528551,spoiled
1215,-2.943290662917183,0.861026477090501,spoiled
1216,-2.998017151921584,0.7716754327901337,spoiled
1217,-2.963825635441821,0.7541467773119339,spoiled
1218,-2.9845817320848647,0.7065736036890928,spoiled
1219,-2.9958863211647464,0.7149195264260539,spoiled
1220,-3.006838437728322,0.7250094585570624,spoiled
1221,-2.9664198342630756,0.7619089766453001,spoiled
1222,-2.956872266606452,0.8271798721184224,spoiled
1223,-2.98667877161386,0.6528986638836891,spoiled
1224,-3.0006521828673756,0.6602501769013015,spoiled
1225,-2.986066133226158,0.8780646123308029,spoiled
1226,-3.013319730380033,0.7748794251641247,spoiled
1227,-2.939352274364448,0.8488495336681801,spoiled
1228,-2.9445429008934054,0.8532810426806441,spoiled
1229,-2.9728046961792987,0.7010716608082417,spoiled
1230,-2.962998246211764,0.8640046867695275,spoiled
1231,-2.9974439782501032,0.7118015713956319,spoiled
1232,-3.022193538420799,0.7256741222095576,spoiled
1233,-3.0037207984778496,0.7741171655035772,spoiled
1234,-2.986016066208875,0.8734371388554335,spoiled
1235,-2.942386133662125,0.847618437978596,spoiled
1236,-3.0135333633829955,0.7236549997172077,spoiled
1237,-2.9539027696013074,0.8536042407659783,spoiled
1238,-2.979967954313997,0.7047040487168416,spoiled
1239,-3.038455276332183,0.6814522203641799,spoiled
1240,-2.9736934617662882,0.7501556514992381,spoiled
1241,-2.989876033606994,0.8747584212243463,spoiled
1242,-2.981876232647059,0.7564997827228268,spoiled
1243,-3.0075886266847425,0.8790723720037992,spoiled
1244,-2.983934874268741,0.7560693748474381,spoiled
1245,-3.0505370817953823,0.7417711812916487,spoiled
1246,-2.975283913728163,0.7534195106971926,spoiled
1247,-3.000600608177598,0.8801297116516231,spoiled
1248,-3.005031974109477,0.8825630932824498,spoiled
1249,-3.001097716972494,0.875963912138513,spoiled
1250,-3.0121629062273363,0.7700914297847903,spoiled
1251,-2.989129329939225,0.8700926939040716,spoiled
1252,-3.011246778400748,0.7135028006344235,spoiled
1253,-3.0100017020131147,0.884757933357757,spoiled
1254,-2.9642568194156396,0.8606117880944264,spoiled
1255,-2.976097660216775,0.7557185792479189,spoiled
1256,-3.039546379097766,0.7381294524004365,spoiled
1257,-2.973705069507599,0.7554347155369658,spoiled
1258,-2.972045855324241,0.862883641921122,spoiled
1259,-2.9943181200076645,0.7037877393324156,spoiled
1260,-2.9894953330000043,0.7611328570957314,spoiled
1261,-2.9808526880977864,0.753843467557828,spoiled
1262,-2.9695179127599105,0.7512543926514309,spoiled
1263,-2.9746814038427574,0.8632159646837639,spoiled
1264,-3.0170616693753423,0.7206527229930488,spoiled
1265,-2.984452013515318,0.867320635487692,spoiled
1266,-2.9787644583547364,0.8682263419841529,spoiled
1267,-2.979214470957652,0.7548873641788147,spoiled
1268,-3.0021579332982355,0.7659535758581554,spoiled
1269,-2.9329568397968426,0.835991931598157,spoiled
1270,-2.9664821509651995,0.7423750792673529,spoiled
1271,-2.9935245643124353,0.7566454602638469,spoiled
1272,-2.9814402281953143,0.8661789982077822,spoiled
1273,-2.976700838160998,0.7500711883977318,spoiled
1274,-2.955816413347175,0.8504830259476898,spoiled
1275,-3.01205126728828,0.8788880779604651,spoiled
1276,-2.954527231639724,0.8475485939666092,spoiled
1277,-2.956790451437786,0.8488474468728913,spoiled
1278,-3.0389365341126866,0.7294174641261554,spoiled
1279,-2.963859369116607,0.9088472326392956,spoiled
1280,-2.965458876909247,0.8592713379771886,spoiled
1281,-3.0319826690205907,0.7852227729328071,spoiled
1282,-2.9713664399647755,0.6931512699037767,spoiled
1283,-3.0405050359100674,0.7290950373247591,spoiled
1284,-2.984598254621174,0.7532230601618212,spoiled
1285,-2.992610045955608,0.7569035990096415,spoiled
1286,-2.9972638892630634,0.75947870312435,spoiled
1287,-3.0090253514535084,0.882345148745837,spoiled
1288,-2.996006680285784,0.7600377345850645,spoiled
1289,-3.1465658047039415,0.34422923718950793,spoiled
1290,-2.997523114883887,0.7625987654170341,spoiled
1291,-2.967575067660145,0.8568494933339503,spoiled
1292,-3.055680365991251,0.738713577779431,spoiled
1293,-3.0254934866610586,0.8887644629701256,spoiled
1294,-2.9979050728881314,0.7609091214215566,spoiled
1295,-2.941070861972459,0.9535846325025388,spoiled
1296,-2.9932781213914597,0.8707501530371412,spoiled
1297,-2.98228625824325,0.9798424956349048,spoiled
1298,-2.9603364520241517,0.8514841893927679,spoiled
1299,-2.99348112399384,0.8760926963072035,spoiled
1300,-2.969856301789807,0.8551579048112485,spoiled
1301,-3.025640215929662,0.8941740779232725,spoiled
1302,-2.9960378915645025,0.7605270169252808,spoiled
1303,-2.9833183021282283,0.8639689939749301,spoiled
1304,-3.035496096903758,0.8910454813587256,spoiled
1305,-3.0342508328958004,1.0059119927700624,spoiled
1306,-3.023307162842993,0.8890542899740053,spoiled
1307,-3.0583361075208892,0.7427009355163944,spoiled
1308,-3.0171499621829185,0.7745888329941741,spoiled
1309,-2.9761276017455933,0.8639775387989662,spoiled
1310,-2.999207912674192,0.878882169239637,spoiled
1311,-3.0433337206186373,0.7923444175515759,spoiled
1312,-3.0778865545950245,0.8087632251169354,spoiled
1313,-3.0315176597013194,0.7287370405227471,spoiled
1314,-3.066995547846107,0.7503045745949182,spoiled
1315,-3.027472012785347,0.897189461492222,spoiled
1316,-3.0022692541270857,0.8813274379656026,spoiled
1317,-3.0193888237124193,0.7255364402004625,spoiled
1318,-3.0128006406527987,0.7211286693056291,spoiled
1319,-3.002163106312559,0.7731006724745458,spoiled
1320,-2.9825748568408756,0.7646295848518395,spoiled
1321,-2.9900708186516036,0.880487713604088,spoiled
1322,-2.967951008283626,0.751531575437461,spoiled
1323,-2.9852325943705647,0.8757823871564733,spoiled
1324,-3.003548431822669,0.7740234765517451,spoiled
1325,-2.993921306183049,0.7603718472005917,spoiled
1326,-3.021518730017852,0.8914960513714729,spoiled
1327,-2.981483152045994,0.865941890350543,spoiled
1328,-3.0670890610135775,0.7491813772295438,spoiled
1329,-3.0091664029022276,0.8833848568414078,spoiled
1330,-2.9965107707674137,0.9334281371621622,spoiled
1331,-3.0077780106718714,0.7752713976945899,spoiled
1332,-3.01379635567028,0.8846170994676703,spoiled
1333,-3.004275053057428,0.767280242375898,spoiled
1334,-3.0091564904539183,0.8814415633562186,spoiled
1335,-3.0212606599122025,0.7202512128307227,spoiled
1336,-2.9883253606593625,0.760728515556291,spoiled
1337,-3.0321225579005784,0.7298385133132725,spoiled
1338,-2.985734122456537,0.8663092913495427,spoiled
1339,-3.070665531348663,0.7983406231615121,spoiled
1340,-3.015629904388206,0.7682405587369068,spoiled
1341,-3.0585601531905677,0.909647782038369,spoiled
1342,-3.0418626434790204,0.8992874619269782,spoiled
1343,-3.071977122910331,0.7519443985150683,spoiled
1344,-2.9916475118799664,0.8695630724218978,spoiled
1345,-3.077854721660124,0.6928913654964499,spoiled
1346,-2.497051634802659,2.378055245528253,spoiled
1347,-3.021581852722601,0.7768750367217365,spoiled
1348,-3.0360969733252463,0.8969187746179434,spoiled
1349,-3.0765861447599794,0.7558774817627799,spoiled
1350,-3.0236405377709734,0.7836811210001527,spoiled
1351,-3.008535788385924,0.8849675743417216,spoiled
1352,-3.0532706853712033,0.799250806452592,spoiled
1353,-3.0772784896019054,0.7570634054639245,spoiled
1354,-3.0274505217001066,0.7857379172804875,spoiled
1355,-3.0682951823893085,0.7476938776442076,spoiled
1356,-3.055453966260646,0.7979573648421503,spoiled
1357,-3.050077496482306,0.7941451040503328,spoiled
1358,-3.0595391645028904,0.7437968694220171,spoiled
1359,-3.0561411488933254,0.7424613498979845,spoiled
